73	-41.680	117.374	196.500			
74	-41.680	117.374	187.100			
75	-41.680	117.374	178.400			
76	-41.680	117.374	169.000			
77	-41.680	117.374	160.300			
78	-41.680	117.374	150.900			
79	-41.680	117.374	140.000			
80	-41.680	117.374	130.600			
81	-41.680	117.374	121.900			
82	-41.680	117.374	112.500			
83	-41.680	117.374	103.800			
84	-41.680	117.374	94.400			
85	-41.680	117.374	83.500			
86	-41.680	117.374	74.100			
87	-41.680	117.374	65.400			
88	-41.680	117.374	56.000			
89	-41.680	117.374	47.300			
90	-41.680	117.374	37.900			
91	-30.296	99.687	196.500			
92	-30.296	99.687	187.100			
93	-30.296	99.687	178.400			
94	-30.296	99.687	169.000			
95	-30.296	99.687	160.300			
96	-30.296	99.687	150.900			
97	-30.296	99.687	140.000			
98	-30.296	99.687	130.600			
99	-30.296	99.687	121.900			
100	-30.296	99.687	112.500			
101	-30.296	99.687	103.800			
102	-30.296	99.687	94.400			
103	-30.296	99.687	83.500			
104	-30.296	99.687	74.100			
105	-30.296	99.687	65.400			
106	-30.296	99.687	56.000			
107	-30.296	99.687	47.300			
108	-30.296	99.687	37.900			
109	-20.530	120.558	196.500			
110	-20.530	120.558	187.100			
111	-20.530	120.558	178.400			
112	-20.530	120.558	169.000			
113	-20.530	120.558	160.300			
114	-20.530	120.558	150.900			
115	-20.530	120.558	140.000			
116	-20.530	120.558	130.600			
117	-20.530	120.558	121.900			
118	-20.530	120.558	112.500			
119	-20.530	120.558	103.800			
120	-20.530	120.558	94.400			
121	-20.530	120.558	83.500			
122	-20.530	120.558	74.100			
123	-20.530	120.558	65.400			
124	-20.530	120.558	56.000			
125	-20.530	120.558	47.300			
126	-20.530	120.558	37.900			
127	-9.399	100.012	196.500			
128	-9.399	100.012	187.100			
129	-9.399	100.012	178.400			
130	-9.399	100.012	169.000			
131	-9.399	100.012	160.300			
132	-9.399	100.012	150.900			
133	-9.399	100.012	140.000			
134	-9.399	100.012	130.600			
135	-9.399	100.012	121.900			
136	-9.399	100.012	112.500			
137	-9.399	100.012	103.800			
138	-9.399	100.012	94.400			
139	-9.399	100.012	83.500			
140	-9.399	100.012	74.100			
141	-9.399	100.012	65.400			
142	-9.399	100.012	56.000			
143	-9.399	100.012	47.300			
144	-9.399	100.012	37.900			
145	-62.181	77.374	196.500			
146	-62.181	77.374	187.100			
147	-62.181	77.374	178.400			
148	-62.181	77.374	169.000			
149	-62.181	77.374	160.300			
150	-62.181	77.374	150.900			
151	-62.181	77.374	140.000			
152	-62.181	77.374	130.600			
153	-62.181	77.374	121.900			
154	-62.181	77.374	112.500			
155	-62.181	77.374	103.800			
156	-62.181	77.374	94.400			
157	-62.181	77.374	83.500			
158	-62.181	77.374	74.100			
159	-62.181	77.374	65.400			
160	-62.181	77.374	56.000			
161	-62.181	77.374	47.300			
162	-62.181	77.374	37.900			
163	-51.959	54.747	196.500			
164	-51.959	54.747	187.100			
165	-51.959	54.747	178.400			
166	-51.959	54.747	169.000			
167	-51.959	54.747	160.300			
168	-51.959	54.747	150.900			
169	-51.959	54.747	140.000			
170	-51.959	54.747	130.600			
171	-51.959	54.747	121.900			
172	-51.959	54.747	112.500			
173	-51.959	54.747	103.800			
174	-51.959	54.747	94.400			
175	-51.959	54.747	83.500			
176	-51.959	54.747	74.100			
177	-51.959	54.747	65.400			
178	-51.959	54.747	56.000			
179	-51.959	54.747	47.300			
180	-51.959	54.747	37.900			
181	-86.156	75.046	196.500			
182	-86.156	75.046	187.100			
183	-86.156	75.046	178.400			
184	-86.156	75.046	169.000			
185	-86.156	75.046	160.300			
186	-86.156	75.046	150.900			
187	-86.156	75.046	140.000			
188	-86.156	75.046	130.600			
189	-86.156	75.046	121.900			
190	-86.156	75.046	112.500			
191	-86.156	75.046	103.800			
192	-86.156	75.046	94.400			
193	-86.156	75.046	83.500			
194	-86.156	75.046	74.100			
195	-86.156	75.046	65.400			
196	-86.156	75.046	56.000			
197	-86.156	75.046	47.300			
198	-86.156	75.046	37.900			
199	-97.965	55.080	196.500			
200	-97.965	55.080	187.100			
201	-97.965	55.080	178.400			
202	-97.965	55.080	169.000			
203	-97.965	55.080	160.300			
204	-97.965	55.080	150.900			
205	-97.965	55.080	140.000			
206	-97.965	55.080	130.600			
207	-97.965	55.080	121.900			
208	-97.965	55.080	112.500			
209	-97.965	55.080	103.800			
210	-97.965	55.080	94.400			
211	-97.965	55.080	83.500			
212	-97.965	55.080	74.100			
213	-97.965	55.080	65.400			
214	-97.965	55.080	56.000			
215	-97.965	55.080	47.300			
216	-97.965	55.080	37.900			
217	-74.853	58.227	196.500			
218	-74.853	58.227	187.100			
219	-74.853	58.227	178.400			
220	-74.853	58.227	169.000			
221	-74.853	58.227	160.300			
222	-74.853	58.227	150.900			
223	-74.853	58.227	140.000			
224	-74.853	58.227	130.600			
225	-74.853	58.227	121.900			
226	-74.853	58.227	112.500			
227	-74.853	58.227	103.800			
228	-74.853	58.227	94.400			
229	-74.853	58.227	83.500			
230	-74.853	58.227	74.100			
231	-74.853	58.227	65.400			
232	-74.853	58.227	56.000			
233	-74.853	58.227	47.300			
234	-74.853	58.227	37.900			
235	-64.704	33.942	196.500			
236	-64.704	33.942	187.100			
237	-64.704	33.942	178.400			
238	-64.704	33.942	169.000			
239	-64.704	33.942	160.300			
240	-64.704	33.942	150.900			
241	-64.704	33.942	140.000			
242	-64.704	33.942	130.600			
243	-64.704	33.942	121.900			
244	-64.704	33.942	112.500			
245	-64.704	33.942	103.800			
246	-64.704	33.942	94.400			
247	-64.704	33.942	83.500			
248	-64.704	33.942	74.100			
249	-64.704	33.942	65.400			
250	-64.704	33.942	56.000			
251	-64.704	33.942	47.300			
252	-64.704	33.942	37.900			
253	-43.641	35.500	196.500			
254	-43.641	35.500	187.100			
255	-43.641	35.500	178.400			
256	-43.641	35.500	169.000			
257	-43.641	35.500	160.300			
258	-43.641	35.500	150.900			
259	-43.641	35.500	140.000			
260	-43.641	35.500	130.600			
261	-43.641	35.500	121.900			
262	-43.641	35.500	112.500			
263	-43.641	35.500	103.800			
264	-43.641	35.500	94.400			
265	-43.641	35.500	83.500			
266	-43.641	35.500	74.100			
267	-43.641	35.500	65.400			
268	-43.641	35.500	56.000			
269	-43.641	35.500	47.300			
270	-43.641	35.500	37.900			
271	-42.029	77.075	196.500			
272	-42.029	77.075	187.100			
273	-42.029	77.075	178.400			
274	-42.029	77.075	169.000			
275	-42.029	77.075	160.300			
276	-42.029	77.075	150.900			
277	-42.029	77.075	140.000			
278	-42.029	77.075	130.600			
279	-42.029	77.075	121.900			
280	-42.029	77.075	112.500			
281	-42.029	77.075	103.800			
282	-42.029	77.075	94.400			
283	-42.029	77.075	83.500			
284	-42.029	77.075	74.100			
285	-42.029	77.075	65.400			
286	-42.029	77.075	56.000			
287	-42.029	77.075	47.300			
288	-42.029	77.075	37.900			
289	-30.747	55.656	196.500			
290	-30.747	55.656	187.100			
291	-30.747	55.656	178.400			
292	-30.747	55.656	169.000			
293	-30.747	55.656	160.300			
294	-30.747	55.656	150.900			
295	-30.747	55.656	140.000			
296	-30.747	55.656	130.600			
297	-30.747	55.656	121.900			
298	-30.747	55.656	112.500			
299	-30.747	55.656	103.800			
300	-30.747	55.656	94.400			
301	-30.747	55.656	83.500			
302	-30.747	55.656	74.100			
303	-30.747	55.656	65.400			
304	-30.747	55.656	56.000			
305	-30.747	55.656	47.300			
306	-30.747	55.656	37.900			
307	-20.204	37.143	196.500			
308	-20.204	37.143	187.100			
309	-20.204	37.143	178.400			
310	-20.204	37.143	169.000			
311	-20.204	37.143	160.300			
312	-20.204	37.143	150.900			
313	-20.204	37.143	140.000			
314	-20.204	37.143	130.600			
315	-20.204	37.143	121.900			
316	-20.204	37.143	112.500			
317	-20.204	37.143	103.800			
318	-20.204	37.143	94.400			
319	-20.204	37.143	83.500			
320	-20.204	37.143	74.100			
321	-20.204	37.143	65.400			
322	-20.204	37.143	56.000			
323	-20.204	37.143	47.300			
324	-20.204	37.143	37.900			
325	-19.174	78.240	196.500			
326	-19.174	78.240	187.100			
327	-19.174	78.240	178.400			
328	-19.174	78.240	169.000			
329	-19.174	78.240	160.300			
330	-19.174	78.240	150.900			
331	-19.174	78.240	140.000			
332	-19.174	78.240	130.600			
333	-19.174	78.240	121.900			
334	-19.174	78.240	112.500			
335	-19.174	78.240	103.800			
336	-19.174	78.240	94.400			
337	-19.174	78.240	83.500			
338	-19.174	78.240	74.100			
339	-19.174	78.240	65.400			
340	-19.174	78.240	56.000			
341	-19.174	78.240	47.300			
342	-19.174	78.240	37.900			
343	-10.592	55.253	196.500			
344	-10.592	55.253	187.100			
345	-10.592	55.253	178.400			
346	-10.592	55.253	169.000			
347	-10.592	55.253	160.300			
348	-10.592	55.253	150.900			
349	-10.592	55.253	140.000			
350	-10.592	55.253	130.600			
351	-10.592	55.253	121.900			
352	-10.592	55.253	112.500			
353	-10.592	55.253	103.800			
354	-10.592	55.253	94.400			
355	-10.592	55.253	83.500			
356	-10.592	55.253	74.100			
357	-10.592	55.253	65.400			
358	-10.592	55.253	56.000			
359	-10.592	55.253	47.300			
360	-10.592	55.253	37.900			
361	1.505	38.033	196.500			
362	1.505	38.033	187.100			
363	1.505	38.033	178.400			
364	1.505	38.033	169.000			
365	1.505	38.033	160.300			
366	1.505	38.033	150.900			
367	1.505	38.033	140.000			
368	1.505	38.033	130.600			
369	1.505	38.033	121.900			
370	1.505	38.033	112.500			
371	1.505	38.033	103.800			
372	1.505	38.033	94.400			
373	1.505	38.033	83.500			
374	1.505	38.033	74.100			
375	1.505	38.033	65.400			
376	1.505	38.033	56.000			
377	1.505	38.033	47.300			
378	1.505	38.033	37.900			
379	0.928	76.458	196.500			
380	0.928	76.458	187.100			
381	0.928	76.458	178.400			
382	0.928	76.458	169.000			
383	0.928	76.458	160.300			
384	0.928	76.458	150.900			
385	0.928	76.458	140.000			
386	0.928	76.458	130.600			
387	0.928	76.458	121.900			
388	0.928	76.458	112.500			
389	0.928	76.458	103.800			
390	0.928	76.458	94.400			
391	0.928	76.458	83.500			
392	0.928	76.458	74.100			
393	0.928	76.458	65.400			
394	0.928	76.458	56.000			
395	0.928	76.458	47.300			
396	0.928	76.458	37.900			
397	14.343	55.612	196.500			
398	14.343	55.612	187.100			
399	14.343	55.612	178.400			
400	14.343	55.612	169.000			
401	14.343	55.612	160.300			
402	14.343	55.612	150.900			
403	14.343	55.612	140.000			
404	14.343	55.612	130.600			
405	14.343	55.612	121.900			
406	14.343	55.612	112.500			
407	14.343	55.612	103.800			
408	14.343	55.612	94.400			
409	14.343	55.612	83.500			
410	14.343	55.612	74.100			
411	14.343	55.612	65.400			
412	14.343	55.612	56.000			
413	14.343	55.612	47.300			
414	14.343	55.612	37.900			
415	24.350	36.342	196.500			
416	24.350	36.342	187.100			
417	24.350	36.342	178.400			
418	24.350	36.342	169.000			
419	24.350	36.342	160.300			
420	24.350	36.342	150.900			
421	24.350	36.342	140.000			
422	24.350	36.342	130.600			
423	24.350	36.342	121.900			
424	24.350	36.342	112.500			
425	24.350	36.342	103.800			
426	24.350	36.342	94.400			
427	24.350	36.342	83.500			
428	24.350	36.342	74.100			
429	24.350	36.342	65.400			
430	24.350	36.342	56.000			
431	24.350	36.342	47.300			
432	24.350	36.342	37.900			
433	-54.968	14.430	196.500			
434	-54.968	14.430	187.100			
435	-54.968	14.430	178.400			
436	-54.968	14.430	169.000			
437	-54.968	14.430	160.300			
438	-54.968	14.430	150.900			
439	-54.968	14.430	140.000			
440	-54.968	14.430	130.600			
441	-54.968	14.430	121.900			
442	-54.968	14.430	112.500			
443	-54.968	14.430	103.800			
444	-54.968	14.430	94.400			
445	-54.968	14.430	83.500			
446	-54.968	14.430	74.100			
447	-54.968	14.430	65.400			
448	-54.968	14.430	56.000			
449	-54.968	14.430	47.300			
450	-54.968	14.430	37.900			
451	-75.103	12.872	196.500			
452	-75.103	12.872	187.100			
453	-75.103	12.872	178.400			
454	-75.103	12.872	169.000			
455	-75.103	12.872	160.300			
456	-75.103	12.872	150.900			
457	-75.103	12.872	140.000			
458	-75.103	12.872	130.600			
459	-75.103	12.872	121.900			
460	-75.103	12.872	112.500			
461	-75.103	12.872	103.800			
462	-75.103	12.872	94.400			
463	-75.103	12.872	83.500			
464	-75.103	12.872	74.100			
465	-75.103	12.872	65.400			
466	-75.103	12.872	56.000			
467	-75.103	12.872	47.300			
468	-75.103	12.872	37.900			
469	-84.413	34.895	196.500			
470	-84.413	34.895	187.100			
471	-84.413	34.895	178.400			
472	-84.413	34.895	169.000			
473	-84.413	34.895	160.300			
474	-84.413	34.895	150.900			
475	-84.413	34.895	140.000			
476	-84.413	34.895	130.600			
477	-84.413	34.895	121.900			
478	-84.413	34.895	112.500			
479	-84.413	34.895	103.800			
480	-84.413	34.895	94.400			
481	-84.413	34.895	83.500			
482	-84.413	34.895	74.100			
483	-84.413	34.895	65.400			
484	-84.413	34.895	56.000			
485	-84.413	34.895	47.300			
486	-84.413	34.895	37.900			
487	-95.977	14.529	196.500			
488	-95.977	14.529	187.100			
489	-95.977	14.529	178.400			
490	-95.977	14.529	169.000			
491	-95.977	14.529	160.300			
492	-95.977	14.529	150.900			
493	-95.977	14.529	140.000			
494	-95.977	14.529	130.600			
495	-95.977	14.529	121.900			
496	-95.977	14.529	112.500			
497	-95.977	14.529	103.800			
498	-95.977	14.529	94.400			
499	-95.977	14.529	83.500			
500	-95.977	14.529	74.100			
501	-95.977	14.529	65.400			
502	-95.977	14.529	56.000			
503	-95.977	14.529	47.300			
504	-95.977	14.529	37.900			
505	-108.042	34.052	196.500			
506	-108.042	34.052	187.100			
507	-108.042	34.052	178.400			
508	-108.042	34.052	169.000			
509	-108.042	34.052	160.300			
510	-108.042	34.052	150.900			
511	-108.042	34.052	140.000			
512	-108.042	34.052	130.600			
513	-108.042	34.052	121.900			
514	-108.042	34.052	112.500			
515	-108.042	34.052	103.800			
516	-108.042	34.052	94.400			
517	-108.042	34.052	83.500			
518	-108.042	34.052	74.100			
519	-108.042	34.052	65.400			
520	-108.042	34.052	56.000			
521	-108.042	34.052	47.300			
522	-108.042	34.052	37.900			
523	-65.910	-6.046	196.500			
524	-65.910	-6.046	187.100			
525	-65.910	-6.046	178.400			
526	-65.910	-6.046	169.000			
527	-65.910	-6.046	160.300			
528	-65.910	-6.046	150.900			
529	-65.910	-6.046	140.000			
530	-65.910	-6.046	130.600			
531	-65.910	-6.046	121.900			
532	-65.910	-6.046	112.500			
533	-65.910	-6.046	103.800			
534	-65.910	-6.046	94.400			
535	-65.910	-6.046	83.500			
536	-65.910	-6.046	74.100			
537	-65.910	-6.046	65.400			
538	-65.910	-6.046	56.000			
539	-65.910	-6.046	47.300			
540	-65.910	-6.046	37.900			
541	-42.332	-5.619	196.500			
542	-42.332	-5.619	187.100			
543	-42.332	-5.619	178.400			
544	-42.332	-5.619	169.000			
545	-42.332	-5.619	160.300			
546	-42.332	-5.619	150.900			
547	-42.332	-5.619	140.000			
548	-42.332	-5.619	130.600			
549	-42.332	-5.619	121.900			
550	-42.332	-5.619	112.500			
551	-42.332	-5.619	103.800			
552	-42.332	-5.619	94.400			
553	-42.332	-5.619	83.500			
554	-42.332	-5.619	74.100			
555	-42.332	-5.619	65.400			
556	-42.332	-5.619	56.000			
557	-42.332	-5.619	47.300			
558	-42.332	-5.619	37.900			
559	-31.109	14.124	196.500			
560	-31.109	14.124	187.100			
561	-31.109	14.124	178.400			
562	-31.109	14.124	169.000			
563	-31.109	14.124	160.300			
564	-31.109	14.124	150.900			
565	-31.109	14.124	140.000			
566	-31.109	14.124	130.600			
567	-31.109	14.124	121.900			
568	-31.109	14.124	112.500			
569	-31.109	14.124	103.800			
570	-31.109	14.124	94.400			
571	-31.109	14.124	83.500			
572	-31.109	14.124	74.100			
573	-31.109	14.124	65.400			
574	-31.109	14.124	56.000			
575	-31.109	14.124	47.300			
576	-31.109	14.124	37.900			
577	-20.739	-5.146	196.500			
578	-20.739	-5.146	187.100			
579	-20.739	-5.146	178.400			
580	-20.739	-5.146	169.000			
581	-20.739	-5.146	160.300			
582	-20.739	-5.146	150.900			
583	-20.739	-5.146	140.000			
584	-20.739	-5.146	130.600			
585	-20.739	-5.146	121.900			
586	-20.739	-5.146	112.500			
587	-20.739	-5.146	103.800			
588	-20.739	-5.146	94.400			
589	-20.739	-5.146	83.500			
590	-20.739	-5.146	74.100			
591	-20.739	-5.146	65.400			
592	-20.739	-5.146	56.000			
593	-20.739	-5.146	47.300			
594	-20.739	-5.146	37.900			
595	-9.962	15.527	196.500			
596	-9.962	15.527	187.100			
597	-9.962	15.527	178.400			
598	-9.962	15.527	169.000			
599	-9.962	15.527	160.300			
600	-9.962	15.527	150.900			
601	-9.962	15.527	140.000			
602	-9.962	15.527	130.600			
603	-9.962	15.527	121.900			
604	-9.962	15.527	112.500			
605	-9.962	15.527	103.800			
606	-9.962	15.527	94.400			
607	-9.962	15.527	83.500			
608	-9.962	15.527	74.100			
609	-9.962	15.527	65.400			
610	-9.962	15.527	56.000			
611	-9.962	15.527	47.300			
612	-9.962	15.527	37.900			
613	13.699	15.640	196.500			
614	13.699	15.640	187.100			
615	13.699	15.640	178.400			
616	13.699	15.640	169.000			
617	13.699	15.640	160.300			
618	13.699	15.640	150.900			
619	13.699	15.640	140.000			
620	13.699	15.640	130.600			
621	13.699	15.640	121.900			
622	13.699	15.640	112.500			
623	13.699	15.640	103.800			
624	13.699	15.640	94.400			
625	13.699	15.640	83.500			
626	13.699	15.640	74.100			
627	13.699	15.640	65.400			
628	13.699	15.640	56.000			
629	13.699	15.640	47.300			
630	13.699	15.640	37.900			
631	2.979	-7.470	196.500			
632	2.979	-7.470	187.100			
633	2.979	-7.470	178.400			
634	2.979	-7.470	169.000			
635	2.979	-7.470	160.300			
636	2.979	-7.470	150.900			
637	2.979	-7.470	140.000			
638	2.979	-7.470	130.600			
639	2.979	-7.470	121.900			
640	2.979	-7.470	112.500			
641	2.979	-7.470	103.800			
642	2.979	-7.470	94.400			
643	2.979	-7.470	83.500			
644	2.979	-7.470	74.100			
645	2.979	-7.470	65.400			
646	2.979	-7.470	56.000			
647	2.979	-7.470	47.300			
648	2.979	-7.470	37.900			
649	-51.392	-25.446	196.500			
650	-51.392	-25.446	187.100			
651	-51.392	-25.446	178.400			
652	-51.392	-25.446	169.000			
653	-51.392	-25.446	160.300			
654	-51.392	-25.446	150.900			
655	-51.392	-25.446	140.000			
656	-51.392	-25.446	130.600			
657	-51.392	-25.446	121.900			
658	-51.392	-25.446	112.500			
659	-51.392	-25.446	103.800			
660	-51.392	-25.446	94.400			
661	-51.392	-25.446	83.500			
662	-51.392	-25.446	74.100			
663	-51.392	-25.446	65.400			
664	-51.392	-25.446	56.000			
665	-51.392	-25.446	47.300			
666	-51.392	-25.446	37.900			
667	-87.056	-7.832	196.500			
668	-87.056	-7.832	187.100			
669	-87.056	-7.832	178.400			
670	-87.056	-7.832	169.000			
671	-87.056	-7.832	160.300			
672	-87.056	-7.832	150.900			
673	-87.056	-7.832	140.000			
674	-87.056	-7.832	130.600			
675	-87.056	-7.832	121.900			
676	-87.056	-7.832	112.500			
677	-87.056	-7.832	103.800			
678	-87.056	-7.832	94.400			
679	-87.056	-7.832	83.500			
680	-87.056	-7.832	74.100			
681	-87.056	-7.832	65.400			
682	-87.056	-7.832	56.000			
683	-87.056	-7.832	47.300			
684	-87.056	-7.832	37.900			
685	-108.601	-7.028	196.500			
686	-108.601	-7.028	187.100			
687	-108.601	-7.028	178.400			
688	-108.601	-7.028	169.000			
689	-108.601	-7.028	160.300			
690	-108.601	-7.028	150.900			
691	-108.601	-7.028	140.000			
692	-108.601	-7.028	130.600			
693	-108.601	-7.028	121.900			
694	-108.601	-7.028	112.500			
695	-108.601	-7.028	103.800			
696	-108.601	-7.028	94.400			
697	-108.601	-7.028	83.500			
698	-108.601	-7.028	74.100			
699	-108.601	-7.028	65.400			
700	-108.601	-7.028	56.000			
701	-108.601	-7.028	47.300			
702	-108.601	-7.028	37.900			
703	-73.363	-27.210	196.500			
704	-73.363	-27.210	187.100			
705	-73.363	-27.210	178.400			
706	-73.363	-27.210	169.000			
707	-73.363	-27.210	160.300			
708	-73.363	-27.210	150.900			
709	-73.363	-27.210	140.000			
710	-73.363	-27.210	130.600			
711	-73.363	-27.210	121.900			
712	-73.363	-27.210	112.500			
713	-73.363	-27.210	103.800			
714	-73.363	-27.210	94.400			
715	-73.363	-27.210	83.500			
716	-73.363	-27.210	74.100			
717	-73.363	-27.210	65.400			
718	-73.363	-27.210	56.000			
719	-73.363	-27.210	47.300			
720	-73.363	-27.210	37.900			
721	-96.188	-25.270	196.500			
722	-96.188	-25.270	187.100			
723	-96.188	-25.270	178.400			
724	-96.188	-25.270	169.000			
725	-96.188	-25.270	160.300			
726	-96.188	-25.270	150.900			
727	-96.188	-25.270	140.000			
728	-96.188	-25.270	130.600			
729	-96.188	-25.270	121.900			
730	-96.188	-25.270	112.500			
731	-96.188	-25.270	103.800			
732	-96.188	-25.270	94.400			
733	-96.188	-25.270	83.500			
734	-96.188	-25.270	74.100			
735	-96.188	-25.270	65.400			
736	-96.188	-25.270	56.000			
737	-96.188	-25.270	47.300			
738	-96.188	-25.270	37.900			
739	-30.971	-25.102	196.500			
740	-30.971	-25.102	187.100			
741	-30.971	-25.102	178.400			
742	-30.971	-25.102	169.000			
743	-30.971	-25.102	160.300			
744	-30.971	-25.102	150.900			
745	-30.971	-25.102	140.000			
746	-30.971	-25.102	130.600			
747	-30.971	-25.102	121.900			
748	-30.971	-25.102	112.500			
749	-30.971	-25.102	103.800			
750	-30.971	-25.102	94.400			
751	-30.971	-25.102	83.500			
752	-30.971	-25.102	74.100			
753	-30.971	-25.102	65.400			
754	-30.971	-25.102	56.000			
755	-30.971	-25.102	47.300			
756	-30.971	-25.102	37.900			
757	-9.679	-25.227	196.500			
758	-9.679	-25.227	187.100			
759	-9.679	-25.227	178.400			
760	-9.679	-25.227	169.000			
761	-9.679	-25.227	160.300			
762	-9.679	-25.227	150.900			
763	-9.679	-25.227	140.000			
764	-9.679	-25.227	130.600			
765	-9.679	-25.227	121.900			
766	-9.679	-25.227	112.500			
767	-9.679	-25.227	103.800			
768	-9.679	-25.227	94.400			
769	-9.679	-25.227	83.500			
770	-9.679	-25.227	74.100			
771	-9.679	-25.227	65.400			
772	-9.679	-25.227	56.000			
773	-9.679	-25.227	47.300			
774	-9.679	-25.227	37.900			
775	12.256	-28.696	196.500			
776	12.256	-28.696	187.100			
777	12.256	-28.696	178.400			
778	12.256	-28.696	169.000			
779	12.256	-28.696	160.300			
780	12.256	-28.696	150.900			
781	12.256	-28.696	140.000			
782	12.256	-28.696	130.600			
783	12.256	-28.696	121.900			
784	12.256	-28.696	112.500			
785	12.256	-28.696	103.800			
786	12.256	-28.696	94.400			
787	12.256	-28.696	83.500			
788	12.256	-28.696	74.100			
789	12.256	-28.696	65.400			
790	12.256	-28.696	56.000			
791	12.256	-28.696	47.300			
792	12.256	-28.696	37.900			
793	-87.061	-47.684	196.500			
794	-87.061	-47.684	187.100			
795	-87.061	-47.684	178.400			
796	-87.061	-47.684	169.000			
797	-87.061	-47.684	160.300			
798	-87.061	-47.684	150.900			
799	-87.061	-47.684	140.000			
800	-87.061	-47.684	130.600			
801	-87.061	-47.684	121.900			
802	-87.061	-47.684	112.500			
803	-87.061	-47.684	103.800			
804	-87.061	-47.684	94.400			
805	-87.061	-47.684	83.500			
806	-87.061	-47.684	74.100			
807	-87.061	-47.684	65.400			
808	-87.061	-47.684	56.000			
809	-87.061	-47.684	47.300			
810	-87.061	-47.684	37.900			
811	-65.272	-47.490	196.500			
812	-65.272	-47.490	187.100			
813	-65.272	-47.490	178.400			
814	-65.272	-47.490	169.000			
815	-65.272	-47.490	160.300			
816	-65.272	-47.490	150.900			
817	-65.272	-47.490	140.000			
818	-65.272	-47.490	130.600			
819	-65.272	-47.490	121.900			
820	-65.272	-47.490	112.500			
821	-65.272	-47.490	103.800			
822	-65.272	-47.490	94.400			
823	-65.272	-47.490	83.500			
824	-65.272	-47.490	74.100			
825	-65.272	-47.490	65.400			
826	-65.272	-47.490	56.000			
827	-65.272	-47.490	47.300			
828	-65.272	-47.490	37.900			
829	-42.618	-48.681	196.500			
830	-42.618	-48.681	187.100			
831	-42.618	-48.681	178.400			
832	-42.618	-48.681	169.000			
833	-42.618	-48.681	160.300			
834	-42.618	-48.681	150.900			
835	-42.618	-48.681	140.000			
836	-42.618	-48.681	130.600			
837	-42.618	-48.681	121.900			
838	-42.618	-48.681	112.500			
839	-42.618	-48.681	103.800			
840	-42.618	-48.681	94.400			
841	-42.618	-48.681	83.500			
842	-42.618	-48.681	74.100			
843	-42.618	-48.681	65.400			
844	-42.618	-48.681	56.000			
845	-42.618	-48.681	47.300			
846	-42.618	-48.681	37.900			
847	-19.525	-46.174	196.500			
848	-19.525	-46.174	187.100			
849	-19.525	-46.174	178.400			
850	-19.525	-46.174	169.000			
851	-19.525	-46.174	160.300			
852	-19.525	-46.174	150.900			
853	-19.525	-46.174	140.000			
854	-19.525	-46.174	130.600			
855	-19.525	-46.174	121.900			
856	-19.525	-46.174	112.500			
857	-19.525	-46.174	103.800			
858	-19.525	-46.174	94.400			
859	-19.525	-46.174	83.500			
860	-19.525	-46.174	74.100			
861	-19.525	-46.174	65.400			
862	-19.525	-46.174	56.000			
863	-19.525	-46.174	47.300			
864	-19.525	-46.174	37.900			
865	-75.171	-111.120	196.500			
866	-75.171	-111.120	187.100			
867	-75.171	-111.120	178.400			
868	-75.171	-111.120	169.000			
869	-75.171	-111.120	160.300			
